Year,Month,Day,Hour,Demand,temp,humidity,atemp,precipitation,weather_code,pressure,cloud_cover,wind_speed,public_holiday,working_day,weekday
2023,3,18,0,330,9.0065,90.63429,6.843047,0,2,1005.3,52.5,6.52192,0,0,6
2023,3,18,1,279,9.0565,90.3293,6.5329475,0,2,1005.2,56.1,8.056306,0,0,6
2023,3,18,2,216,9.0065,91.565834,6.566613,0,2,1005,79.799995,7.8582087,0,0,6
2023,3,18,3,139,9.0065,93.45433,6.7012196,0,2,1004.8,79.799995,7.6058,0,0,6
2023,3,18,4,91,9.3065,93.15298,6.801917,0,3,1004.8,100,8.727168,0,0,6
2023,3,18,5,67,9.4565,92.53155,7.064108,0,0,1005,15.3,8.304062,0,0,6
2023,3,18,6,150,8.5565,94.07086,6.425888,0,3,1005,100,6.4873004,0,0,6
2023,3,18,7,256,8.856501,93.12931,6.8849373,0,3,1005.4,98.700005,5.9690604,0,0,6
2023,3,18,8,312,9.7565,89.16146,7.510892,0.1,51,1005.7,100,7.405788,0,0,6
2023,3,18,9,542,10.106501,86.50691,7.913415,0.1,51,1005.3,100,7.0740147,0,0,6
2023,3,18,10,815,10.2065,87.997406,7.826189,0.3,51,1005.3,100,8.252681,0,0,6
2023,3,18,11,1155,11.0065,80.64627,8.482757,0.2,51,1005.2,100,8.322121,0,0,6
2023,3,18,12,1412,12.6565,74.32545,11.071018,0.4,51,1005.6,100,4.7559276,0,0,6
2023,3,18,13,1318,12.0565,73.71618,9.7511635,2,61,1005.7,100,7.074015,0,0,6
2023,3,18,14,1327,12.0065,77.042694,10.355459,0.5,53,1006.1,70.5,4.9264817,0,0,6
2023,3,18,15,1514,12.7565,70.88731,10.651056,0.1,51,1006,100,6.3271914,0,0,6
2023,3,18,16,1712,13.0565,68.1012,10.783009,0.2,51,1006.1,82.49999,6.729616,0,0,6
2023,3,18,17,1594,12.5065,74.29933,10.590163,0.1,51,1006.5,43.799995,6.002501,0,0,6
2023,3,18,18,1089,10.4565,83.936386,8.821207,0,2,1007,50.999996,4.58994,0,0,6
2023,3,18,19,948,9.4065,87.62619,7.449256,0,0,1007.7,18.6,5.538552,0,0,6
2023,3,18,20,753,8.8065,90.620094,6.6763325,0,1,1008.1,27.9,6.1710396,0,0,6
2023,3,18,21,489,8.4065,93.10551,6.3465147,0,2,1008.7,50.1,5.8718586,0,0,6
2023,3,18,22,497,8.0565,94.69341,5.7286777,0,1,1009.1,36.899998,6.9093976,0,0,6
2023,3,18,23,426,7.7064996,95.98523,5.27339,0,1,1009.3,31.2,7.203696,0,0,6
2023,3,19,0,380,7.9564996,95.66565,5.682993,0,1,1009.6,20.4,6.7296157,0,0,7
2023,3,19,1,240,7.6565,95.65547,5.3072195,0.2,51,1010.3,100,6.7444715,0,0,7
2023,3,19,2,110,8.356501,91.21103,5.3995695,0.8,53,1010.8,100,9.333948,0,0,7
2023,3,19,3,116,7.6064997,85.9561,4.7121553,0.2,51,1011.4,100,7.5164537,0,0,7
2023,3,19,4,60,7.4065,84.74788,4.6394253,0.2,51,1012,100,6.6095686,0,0,7
2023,3,19,5,62,6.9564996,85.29078,3.8754911,0,2,1012.8,68.4,7.63535,0,0,7
2023,3,19,6,100,5.8564997,86.98688,2.5239582,0,0,1013.6,3.8999999,8.01895,0,0,7
2023,3,19,7,220,5.3065,88.16784,1.7885838,0,0,1014.6,4.5,8.518242,0,0,7
2023,3,19,8,427,6.5565,82.30737,2.8559332,0,0,1015.3,18.9,9.50396,0,0,7
2023,3,19,9,824,7.7565,76.353546,3.4358892,0,3,1015.9,90.6,12.230069,0,0,7
2023,3,19,10,1064,8.7565,70.846275,4.761156,0,3,1016.3,90,10.760877,0,0,7
2023,3,19,11,1375,9.356501,68.03832,5.8077545,0.1,51,1016.7,90.6,8.8580675,0,0,7
2023,3,19,12,1474,9.5565,63.22171,5.7627068,0.1,51,1017,100,9.212529,0,0,7
2023,3,19,13,1496,9.9065,61.53717,6.2207355,0,3,1017.3,94.8,8.71282,0,0,7
2023,3,19,14,1454,10.356501,60.56546,6.8906612,0.1,51,1017.4,100,7.9342575,0,0,7
2023,3,19,15,1326,10.5065,58.70232,6.9498444,0,3,1017.6,100,8.084209,0,0,7
2023,3,19,16,1417,10.5565,59.132286,7.2939215,0,3,1017.7,100,6.949117,0,0,7
2023,3,19,17,1197,10.3065,62.28875,7.5332727,0,3,1017.9,100,5.2652726,0,0,7
2023,3,19,18,963,8.6565,71.82993,6.2878504,0,3,1018.1,100,3.9131517,0,0,7
2023,3,19,19,731,8.2565,74.06209,5.81304,0,3,1018.5,100,4.2737823,0,0,7
2023,3,19,20,551,8.2065,75.36426,5.5240746,0,3,1018.2,100,5.461213,0,0,7
2023,3,19,21,382,7.2064996,80.11375,4.235442,0,3,1019.2,90.00001,6.6057816,0,0,7
2023,3,19,22,343,7.3065,79.56783,4.772066,0,3,1019.1,90.00001,4.7453933,0,0,7
2023,3,19,23,206,7.1064997,79.25942,3.9622307,0,3,1019.2,90.00001,7.1338906,0,0,7
2023,3,20,0,135,7.2565,80.120895,4.4596586,0.1,51,1018.8,93.600006,5.9058495,0,1,1
2023,3,20,1,74,7.2064996,82.103264,4.4230375,0,3,1018.6,100,6.1058216,0,1,1
2023,3,20,2,44,7.6064997,83.0189,4.6047707,0,3,1018.5,100,7.5197816,0,1,1
2023,3,20,3,34,8.0065,83.64707,4.5448484,0,3,1017.7,100,9.933892,0,1,1
2023,3,20,4,40,8.1565,82.22627,4.2325764,0,3,1017.3,100,11.811699,0,1,1
2023,3,20,5,163,8.2565,82.52496,4.380965,0,3,1017.1,100,11.743717,0,1,1
2023,3,20,6,677,8.5565,85.1697,4.9298906,0,3,1017,100,11.393337,0,1,1
2023,3,20,7,1743,9.0065,86.69359,5.5041275,0,3,1017,100,11.55687,0,1,1
2023,3,20,8,2956,9.6565,86.75748,6.2392254,0,3,1017,100,11.864539,0,1,1
2023,3,20,9,1486,10.7565,84.830215,7.2680073,0,3,1016.8,100,12.974599,0,1,1
2023,3,20,10,823,11.3065,84.03501,7.2366543,0,3,1017,100,15.896872,0,1,1
2023,3,20,11,838,11.4565,84.90729,7.5810833,0,3,1016.9,100,15.409343,0,1,1
2023,3,20,12,951,11.856501,84.95108,7.9755783,0,3,1017,100,15.896872,0,1,1
2023,3,20,13,924,11.856501,86.09988,8.606164,0.1,51,1016.5,100,13.446212,0,1,1
2023,3,20,14,826,12.8065,81.98356,9.122995,0,3,1016.2,100,15.530644,0,1,1
2023,3,20,15,847,12.0565,86.120155,9.048088,0.9,53,1016,100,12.654383,0,1,1
2023,3,20,16,1257,11.3065,89.887215,8.624309,0.2,51,1015.9,100,11.144661,0,1,1
2023,3,20,17,2327,10.7565,92.60514,7.889805,0.3,51,1015.5,100,11.811699,0,1,1
2023,3,20,18,1897,10.3065,91.958115,7.0519505,0,3,1015.5,100,12.821347,0,1,1
2023,3,20,19,1445,9.9565,92.247894,6.8083897,0.1,51,1015.5,100,12.0258255,0,1,1
2023,3,20,20,905,9.7065,92.54579,6.728324,0.6,53,1015.2,100,11.077104,0,1,1
2023,3,20,21,518,9.5065,92.53441,6.398924,0.5,53,1014.9,96.6,11.406507,0,1,1
2023,3,20,22,372,9.106501,92.51155,6.3307695,0.4,51,1014.5,83.4,9.556468,0,1,1
2023,3,20,23,221,8.9065,93.131935,6.210634,0.1,51,1013.8,95.700005,9.108739,0,1,1
2023,3,21,0,136,9.2065,92.51728,6.4243965,0.5,53,1013.5,100,9.691658,0,1,2
2023,3,21,1,78,9.606501,91.29413,6.3083076,0,3,1012.4,100,12.108763,0,1,2
2023,3,21,2,36,9.4065,90.6626,6.0787315,0,3,1012.1,100,11.908742,0,1,2
2023,3,21,3,30,9.106501,90.02545,6.074711,0,3,1011.5,100,10.22189,0,1,2
2023,3,21,4,45,8.7065,89.687836,5.5917206,0,3,1010.9,100,10.108666,0,1,2
2023,3,21,5,136,8.5565,89.06337,4.9557295,0.1,51,1010.5,100,11.925539,0,1,2
2023,3,21,6,747,8.606501,90.29632,4.858741,0.2,51,1010,100,12.805726,0,1,2
2023,3,21,7,1990,9.0065,90.63429,5.2337513,0.1,51,1009.7,100,13.379055,0,1,2
2023,3,21,8,3453,9.7065,90.683754,6.008683,0,3,1009.7,94.2,13.81155,0,1,2
2023,3,21,9,1732,10.7565,87.74957,6.4827776,0,3,1009.4,100,16.878605,0,1,2
2023,3,21,10,910,12.0565,80.7898,7.5226345,0.2,51,1009,41.399998,18.043592,0,1,2
2023,3,21,11,858,13.1565,73.91081,8.320779,0.1,51,1008.5,64.8,19.047369,0,1,2
2023,3,21,12,965,13.0065,74.89114,8.383557,0.1,51,1008.5,43.199997,18.196865,0,1,2
2023,3,21,13,1030,13.9565,68.751236,9.129723,0.1,51,1008.1,85.8,18.675936,0,1,2
2023,3,21,14,915,13.9065,69.915565,9.015294,0,3,1007.7,91.2,19.171755,0,1,2
2023,3,21,15,1117,13.9065,65.99313,8.768617,0,2,1007.7,71.4,19.300528,0,1,2
2023,3,21,16,1575,13.2065,67.20754,7.970601,0,2,1007.7,54.3,19.300528,0,1,2
2023,3,21,17,3077,12.3065,70.317406,7.7300797,0,1,1007.1,40.800003,16.285606,0,1,2
2023,3,21,18,3007,10.7565,79.79079,6.4704704,0,2,1007.6,53.1,15.409343,0,1,2
2023,3,21,19,1724,10.0565,81.90629,5.8699245,0,2,1007.7,60.9,14.675811,0,1,2
2023,3,21,20,1172,9.6565,85.8738,5.5202713,0,3,1007.4,100,14.770977,0,1,2
2023,3,21,21,834,9.606501,85.283714,5.1580906,0,3,1006.5,100,15.945589,0,1,2
2023,3,21,22,584,9.856501,81.88027,5.1348944,0,3,1005.9,100,16.752127,0,1,2
2023,3,21,23,291,10.3065,79.18154,5.3627567,0,3,1004.9,94.2,17.648214,0,1,2
2023,3,22,0,147,10.1565,79.159485,5.3507557,0,3,1004.6,100,16.909706,0,1,3
2023,3,22,1,67,10.5065,77.33222,5.3019943,0,3,1003.6,100,18.60883,0,1,3
2023,3,22,2,24,10.3065,80.27442,4.7850914,0,3,1002.4,100,20.312403,0,1,3
2023,3,22,3,31,10.2565,81.93226,4.7962627,0.1,51,1001.5,100,20.308708,0,1,3
2023,3,22,4,44,10.2065,81.6461,4.43898,0.2,51,1000.7,100,21.514776,0,1,3
2023,3,22,5,127,10.0065,85.32681,4.2929916,0.4,51,1000.4,100,21.754177,0,1,3
2023,3,22,6,572,10.1565,86.80633,4.795904,0.4,51,1000,100,20.67864,0,1,3
2023,3,22,7,1801,10.2565,89.80739,5.374361,0.4,51,1000.1,100,19.301823,0,1,3
2023,3,22,8,2895,10.856501,88.950134,6.2666826,0.2,51,1000.3,100,18.568447,0,1,3
2023,3,22,9,1332,11.2065,89.27827,7.008976,0,3,1000.6,100,17.363789,0,1,3
2023,3,22,10,888,12.0065,85.826904,8.153248,0.1,51,1000.7,100,16.134338,0,1,3
2023,3,22,11,946,12.3065,84.432495,8.694268,0,1,1000.4,35.7,15.167124,0,1,3
2023,3,22,12,1063,13.4565,77.01231,9.576928,0,1,1000.8,40.5,16.008232,0,1,3
2023,3,22,13,1086,14.5065,68.862465,9.733381,0.1,51,1000.4,97.5,19.061813,0,1,3
2023,3,22,14,1020,14.106501,70.90621,9.651692,0.2,51,999.9,100,17.762682,0,1,3
2023,3,22,15,1130,12.9565,78.23965,8.838523,0,3,999.7,96.3,16.731205,0,1,3
2023,3,22,16,1599,12.5565,77.91559,8.615337,0,3,999.5,96.6,15.461214,0,1,3
2023,3,22,17,2816,11.7065,83.7983,8.302216,0,3,999.1,99.9,13.459231,0,1,3
2023,3,22,18,2759,10.8065,86.576294,7.215848,0,3,998.8,100,13.798864,0,1,3
2023,3,22,19,1715,10.7565,88.046326,6.5592184,0,2,998.6,77.4,16.60963,0,1,3
2023,3,22,20,1082,11.0065,80.92118,6.0355988,0,3,998.1,93.9,18.80278,0,1,3
2023,3,22,21,803,10.7565,80.33735,5.801285,0,3,997.7,100,18.365211,0,1,3
2023,3,22,22,647,10.4065,82.79466,5.300169,0.1,51,997.3,88.8,19.114246,0,1,3
2023,3,22,23,300,10.356501,83.92471,4.9748564,0.4,51,996.9,100,20.44623,0,1,3
2023,3,23,0,156,10.356501,81.66582,4.9948034,0.4,51,996.6,50.1,19.940693,0,1,4
2023,3,23,1,96,9.9065,80.771065,4.733967,0.2,51,997.1,37.5,18.522575,0,1,4
2023,3,23,2,63,9.5065,80.71606,4.869114,0,0,997.4,0.9,15.846425,0,1,4
2023,3,23,3,40,8.8065,79.50935,4.3087244,0,0,997.7,0,14.395229,0,1,4
2023,3,23,4,60,8.3065,81.67681,4.0080156,0,0,998.1,0,13.453652,0,1,4
2023,3,23,5,158,8.0565,82.49956,3.8867054,0,0,998.5,1.8,12.813539,0,1,4
2023,3,23,6,763,7.8564997,86.579445,3.9153051,0,0,998.5,18,12.3035,0,1,4
2023,3,23,7,2034,8.8065,85.49055,4.42754,0,0,998.7,11.099999,14.89244,0,1,4
2023,3,23,8,3704,10.3065,80.825836,5.81668,0,0,998.9,18,16.019169,0,1,4
2023,3,23,9,1902,11.5565,72.873825,5.6229954,0,1,998.9,34.8,21.86546,0,1,4
2023,3,23,10,1040,12.8065,63.30872,6.535001,0,2,999,50.1,22.470438,0,1,4
2023,3,23,11,882,13.1565,66.056526,7.2694874,0.2,51,998.8,59.7,21.767977,0,1,4
2023,3,23,12,1066,13.2565,73.9284,8.270567,1.3,61,999,51,19.799662,0,1,4
2023,3,23,13,1098,13.5565,70.561005,8.118416,1.3,61,998.5,100,21.280914,0,1,4
2023,3,23,14,932,13.856501,64.64476,7.931223,0,3,997.9,98.4,22.289322,0,1,4
2023,3,23,15,793,13.4565,68.64965,7.876421,0.1,51,997.6,100,21.344307,0,1,4
2023,3,23,16,849,11.5565,81.2704,7.322253,0.9,53,997.5,100,16.317839,0,1,4
2023,3,23,17,1749,10.7565,88.94191,7.540681,1.6,61,996.5,100,12.598899,0,1,4
2023,3,23,18,1692,10.4565,89.51993,6.125099,1,55,995.6,100,17.124376,0,1,4
2023,3,23,19,1251,10.5065,88.921265,6.080347,0.7,53,994.5,100,17.471529,0,1,4
2023,3,23,20,845,10.856501,89.25024,5.8648825,0.7,53,994,100,20.338255,0,1,4
2023,3,23,21,604,10.856501,86.87426,6.3356524,0.1,51,994.3,100,17.875015,0,1,4
2023,3,23,22,594,10.2065,85.639114,6.290345,0,1,994.9,36.600002,14.362167,0,1,4
2023,3,23,23,386,9.2565,88.51467,5.4909286,0,1,995.2,23.099998,13.24372,0,1,4
2023,3,24,0,200,9.4565,91.59465,5.472254,0,1,995.4,49.2,14.922651,0,1,5
2023,3,24,1,126,9.106501,88.80468,4.9891872,0,1,995.9,35.1,14.638255,0,1,5
2023,3,24,2,57,8.356501,90.27792,4.2337027,0,0,996.4,11.4,14.149799,0,1,5
2023,3,24,3,78,7.9065,90.24468,3.907318,0,0,997,8.099999,13.17553,0,1,5
2023,3,24,4,60,7.5565,90.84345,3.621562,0,0,997.3,7.5,12.658337,0,1,5
2023,3,24,5,138,7.3564997,91.14372,3.4255104,0,0,997.6,9.9,12.497205,0,1,5
2023,3,24,6,603,7.3065,91.140335,3.3930964,0,0,998,18,12.374472,0,1,5
2023,3,24,7,1430,8.106501,89.33315,4.0292416,0,1,998.4,31.2,13.557402,0,1,5
2023,3,24,8,2455,9.5565,84.11868,5.3280106,0,1,998.7,22.199999,14.752333,0,1,5
2023,3,24,9,1484,11.0565,73.284966,5.774946,0,1,998.7,34.199997,18.689327,0,1,5
2023,3,24,10,1016,12.0065,66.722336,6.5482883,0.2,51,998.8,30.900002,19.005285,0,1,5
2023,3,24,11,1061,12.8065,66.663994,7.488879,0.1,51,998.6,57.6,19.140408,0,1,5
2023,3,24,12,806,10.9565,74.537964,5.504343,0.3,51,999.4,100,19.56448,0,1,5
2023,3,24,13,778,11.7565,75.44506,6.7274647,0.2,51,998.5,89.700005,18.73212,0,1,5
2023,3,24,14,856,12.356501,63.205338,6.2096252,0.1,51,998,44.1,21.514776,0,1,5
2023,3,24,15,1008,12.4565,61.926632,6.148822,0.1,51,997.8,50.699997,22.014854,0,1,5
2023,3,24,16,1197,11.2565,69.62791,5.407976,0.7,53,997.9,63.3,20.573103,0,1,5
2023,3,24,17,1091,10.5565,72.43919,4.687443,0,1,997.7,47.100002,20.565805,0,1,5
2023,3,24,18,1521,9.9065,74.87132,4.4860477,0,2,997.9,52.2,18.513117,0,1,5
2023,3,24,19,1092,9.0565,77.90875,3.7299147,0,0,998.2,15.9,17.880613,0,1,5
2023,3,24,20,659,8.6565,79.21187,3.5174456,0,0,998.3,8.700001,16.943705,0,1,5
2023,3,24,21,549,8.2565,81.104706,3.1474633,0,1,998.6,21.3,16.770042,0,1,5
2023,3,24,22,496,8.106501,80.80257,3.0184822,0,0,998.7,17.099998,16.499296,0,1,5
2023,3,24,23,411,8.0565,79.95546,2.9766397,0,1,999.2,31.2,16.285606,0,1,5
2023,3,25,0,270,8.0565,78.572266,3.0179558,0,2,999.5,71.7,15.889001,0,0,6
2023,3,25,1,214,7.8564997,78.54184,2.7039013,0,1,999.6,26.7,16.200884,0,0,6
2023,3,25,2,155,7.6064997,76.32869,2.0351357,0,3,999.6,82.8,17.434254,0,0,6
2023,3,25,3,101,7.5065,75.776436,1.7472029,0,3,999.8,100,18.069921,0,0,6
2023,3,25,4,92,7.8065,73.98156,1.9542742,0,2,1000.1,74.7,18.425058,0,0,6
2023,3,25,5,78,7.9065,73.479836,1.9643855,0,0,1000.5,19.800001,18.808104,0,0,6
2023,3,25,6,147,8.2065,73.01884,2.1372366,0,2,1000.9,65.1,19.51454,0,0,6
2023,3,25,7,285,8.7065,72.34565,2.6051264,0,3,1001.6,100,19.944456,0,0,6
2023,3,25,8,617,9.5065,73.25717,3.4132795,0,3,1002.1,100,20.737846,0,0,6
2023,3,25,9,1033,10.2565,71.38562,3.537529,0,1,1002.7,20.1,23.721695,0,0,6
2023,3,25,10,1321,11.356501,66.351906,4.584305,0.1,51,1003.4,22.8,23.948442,0,0,6
2023,3,25,11,1464,12.356501,57.731766,5.5720463,0,1,1004.1,39.899998,23.068232,0,0,6
2023,3,25,12,1707,12.9065,54.5287,6.641369,0.2,51,1005.1,32.7,20.599842,0,0,6
2023,3,25,13,1664,13.356501,50.94005,7.0926924,0,2,1005.4,58.8,20.13797,0,0,6
2023,3,25,14,1647,13.5065,58.627575,8.280302,0.2,51,1005.6,23.699999,17.591413,0,0,6
2023,3,25,15,1780,13.5065,53.9267,7.916542,0,1,1006,37.5,18.06438,0,0,6
2023,3,25,16,1707,13.2565,52.92353,7.7310753,0,1,1006.1,48.300003,17.363789,0,0,6
2023,3,25,17,1717,12.4065,57.341335,7.7873964,0,1,1006.3,33,13.798864,0,0,6
2023,3,25,18,1428,10.856501,63.968983,7.4485655,0,2,1006.2,57.9,8.724299,0,0,6
2023,3,25,19,1022,9.5565,74.81073,6.1019115,0,2,1006.9,53.700005,9.812248,0,0,6
2023,3,25,20,662,8.7565,84.02568,5.793659,0,3,1006.8,99.6,8.565111,0,0,6
2023,3,25,21,584,8.0565,86.59939,5.472335,0,3,1006.2,100,6.711,0,0,6
2023,3,25,22,536,8.106501,89.64098,5.8728085,0,3,1005.7,100,5.751309,0,0,6
2023,3,25,23,553,7.5565,93.7023,5.3821945,0,2,1005,52.200005,5.596972,0,0,6
2023,3,26,0,453,7.5565,92.10439,5.2729473,0,3,1003.9,100,5.8162003,0,0,7
2023,3,26,2,376,7.7565,91.48504,5.892932,1,55,1001.8,100,4.124824,0,0,7
2023,3,26,3,234,7.6064997,91.47527,5.5431795,0.8,53,1000.8,100,4.8290186,0,0,7
2023,3,26,4,102,7.6064997,88.9848,5.839944,0.5,53,1000.4,100,3.1793742,0,0,7
2023,3,26,5,65,7.5565,92.10439,6.0580654,0.6,53,1000.3,100,2.4708471,0,0,7
2023,3,26,6,64,7.3564997,92.09226,6.060276,0.5,53,1000.3,100,1.414803,0,0,7
2023,3,26,7,108,7.4065,91.46221,5.796645,0.4,51,1000.7,100,2.7029774,0,0,7
2023,3,26,8,165,7.7064996,90.85392,5.8462076,0.4,51,1001.5,100,3.963974,0,0,7
2023,3,26,9,314,8.0065,91.81596,5.591959,0.7,53,1002.4,100,6.7703905,0,0,7
2023,3,26,10,403,8.356501,90.89905,5.2988605,0.5,53,1003.5,100,9.71229,0,0,7
2023,3,26,11,594,8.6565,89.9915,5.6365547,0.6,53,1004.7,100,9.704559,0,0,7
2023,3,26,12,866,8.4065,88.44131,4.58714,0.6,53,1005.9,100,12.606839,0,0,7
2023,3,26,13,895,8.4565,86.639175,4.359726,0.3,51,1007.4,99.600006,13.542628,0,0,7
2023,3,26,14,1020,8.606501,80.31235,4.234853,0.1,51,1008.8,100,13.81155,0,0,7
2023,3,26,15,1019,8.5065,77.013084,4.234971,0.1,51,1010.1,93.6,12.752862,0,0,7
2023,3,26,16,1091,8.4565,72.55326,4.267906,0,3,1011.3,98.4,11.625945,0,0,7
2023,3,26,17,1064,8.356501,67.58732,3.6496768,0,3,1012.6,97.2,12.945641,0,0,7
2023,3,26,18,917,7.6565,64.83731,3.0717745,0,1,1014,44.399998,11.487382,0,0,7
2023,3,26,19,685,6.6565,66.261536,2.131177,0,3,1015.5,96.899994,10.774819,0,0,7
2023,3,26,20,513,6.3564997,69.119095,2.617113,0,0,1016.6,3,7.63535,0,0,7
2023,3,26,21,415,4.1565,81.115616,0.9642296,0,0,1017.7,0.9,5.3734584,0,0,7
2023,3,26,22,351,3.1565,86.40777,0.052337646,0,0,1018.7,3.3000002,4.9264817,0,0,7
2023,3,26,23,203,2.3065,89.171715,-0.8094907,0,0,1019.8,0,4.6976995,0,0,7
2023,3,27,0,115,2.2065,90.458374,-0.9241564,0,0,1020.8,3.6000001,4.8290186,0,1,1
2023,3,27,1,74,2.3065,90.4658,-0.6843915,0,1,1021.5,40.800003,4.3029556,0,1,1
2023,3,27,2,37,3.0565,85.46982,-0.03627014,0,2,1022.3,61.8,4.703023,0,1,1
2023,3,27,3,30,2.4065,86.3302,-0.6019273,0,2,1022.8,50.700005,4.0016675,0,1,1
2023,3,27,4,52,2.3065,85.38732,-0.7051506,0,2,1023.3,52.5,3.8486803,0,1,1
2023,3,27,5,165,2.0565,86.2938,-1.0138867,0,2,1024.1,57.600002,4.0328093,0,1,1
2023,3,27,6,577,1.8065,87.529526,-1.305964,0,0,1024.5,3.6000001,4.1790605,0,1,1
2023,3,27,7,1606,2.7065,85.12341,-0.62427425,0,0,1025.1,0,5.442856,0,1,1
2023,3,27,8,2709,4.1565,78.24928,1.0933838,0,0,1025.4,0,4.474,0,1,1
2023,3,27,9,1479,5.6565,70.4838,2.6855779,0,0,1026.1,0,4.0821414,0,1,1
2023,3,27,10,874,6.9065,63.510204,3.9368773,0,0,1026.3,0,3.9067528,0,1,1
2023,3,27,11,881,7.9065,57.208878,5.2161417,0,0,1026.5,0,3.963974,0,1,1
2023,3,27,12,1014,8.7565,49.300602,6.2171783,0,3,1026.7,100,4.124824,0,1,1
2023,3,27,13,938,8.856501,46.34154,5.7964973,0,3,1026.8,100,2.7306066,0,1,1
2023,3,27,14,956,9.356501,44.313133,6.278512,0,3,1026.6,100,2.721428,0,1,1
2023,3,27,15,1102,9.4065,43.355736,6.3470793,0,3,1026.5,100,2.5010421,0,1,1
2023,3,27,16,1466,9.606501,42.619247,6.6024857,0,2,1026.3,63.9,2.237,0,1,1
2023,3,27,17,2807,9.356501,42.70352,5.9543104,0,2,1026.1,52.5,3.8225873,0,1,1
2023,3,27,18,2842,7.6565,56.730053,4.2985554,0,3,1026.2,82.5,5.0020843,0,1,1
2023,3,27,19,1848,5.8065,61.656036,2.3812547,0,2,1026.1,70.50001,4.911221,0,1,1
2023,3,27,20,1079,5.0065,65.65393,1.4347224,0,1,1026.3,31.8,5.596972,0,1,1
2023,3,27,21,683,4.2565,79.685776,1.0361161,0,1,1026.3,41.7,5.3874097,0,1,1
2023,3,27,22,492,3.3065,84.27615,-0.10053873,0,1,1026.3,46.800003,6.0770693,0,1,1
2023,3,27,23,279,3.4065,80.42815,-0.45065737,0,2,1025.9,73.200005,7.6189475,0,1,1
2023,3,28,0,125,4.2064996,74.12707,0.18135929,0,1,1025.7,35.4,8.102758,0,1,2
2023,3,28,1,80,4.1064997,69.915306,-0.16131306,0,3,1025,93,8.562188,0,1,2
2023,3,28,2,45,4.3564997,67.456795,0.04169941,0,3,1024.2,100,8.608818,0,1,2
2023,3,28,3,24,4.9564996,67.09598,0.6185951,0,3,1023.3,100,9.017635,0,1,2
2023,3,28,4,40,5.9065,67.05956,1.474225,0,3,1022.3,100,10.0041685,0,1,2
2023,3,28,5,175,5.8564997,74.42343,1.6773281,0.1,51,1021.9,100,9.903621,0,1,2
2023,3,28,6,570,6.3065,81.40939,1.9451222,0.2,51,1021.2,100,11.990403,0,1,2
2023,3,28,7,1381,7.0565,85.59968,2.7463589,0.2,51,1020.8,100,13.005419,0,1,2
2023,3,28,8,2604,7.5065,85.647675,3.1781387,0.1,51,1020.8,100,13.488943,0,1,2
2023,3,28,9,1234,7.8564997,83.62912,3.5892754,0.1,51,1020.2,100,13.228598,0,1,2
2023,3,28,10,665,8.1565,80.80948,3.8774433,0,3,1020,99,13.09744,0,1,2
2023,3,28,11,392,8.106501,78.85471,3.0488667,0.4,51,1019.6,100,16.05817,0,1,2
2023,3,28,12,453,7.5065,82.14225,3.1195445,0.2,51,1019.4,86.700005,13.200195,0,1,2
2023,3,28,13,480,7.6064997,78.22888,2.7243772,0.2,51,1018.5,90.00001,14.79129,0,1,2
2023,3,28,14,545,7.9065,76.37836,3.8352175,0,3,1017.6,86.700005,11.294082,0,1,2
2023,3,28,15,722,8.7565,74.9329,4.569046,0,3,1016.2,96.00001,12.26276,0,1,2
2023,3,28,16,1190,8.5065,70.79724,3.673942,0,3,1015.4,100,14.121478,0,1,2
2023,3,28,17,2315,7.8065,75.03122,3.0939684,0.4,51,1014.6,100,13.73343,0,1,2
2023,3,28,18,2581,7.7565,76.891754,3.5533152,0,3,1014.3,100,11.813817,0,1,2
2023,3,28,19,1649,8.106501,78.57986,3.8954868,0,3,1014.2,100,12.406782,0,1,2
2023,3,28,20,1042,8.4565,80.291214,4.6868496,0,3,1014.1,100,11.108682,0,1,2
2023,3,28,21,716,8.6565,84.30431,5.479332,0,3,1013.9,100,9.429956,0,1,2
2023,3,28,22,602,9.0065,87.88968,6.408725,0,3,1013.7,100,7.9058256,0,1,2
2023,3,28,23,323,9.1565,92.20048,6.992688,0,3,1013.6,100,6.949117,0,1,2
2023,3,29,0,146,8.0065,94.69135,5.729851,0,3,1014,100,6.639784,0,1,3
2023,3,29,1,82,8.8065,96.019554,6.6039143,0,3,1013.6,100,7.3854885,0,1,3
2023,3,29,2,68,9.2065,97.01069,7.0849123,0,3,1013.2,100,7.651717,0,1,3
2023,3,29,3,34,9.3065,96.36004,7.1849184,0,3,1012.7,100,7.651717,0,1,3
2023,3,29,4,56,9.4565,96.689926,7.596843,0,3,1012.3,100,6.7629957,0,1,3
2023,3,29,5,168,9.606501,96.36853,7.3652735,0,3,1012.1,100,8.503543,0,1,3
2023,3,29,6,644,9.606501,96.36853,7.4241476,0.1,51,1011.7,100,8.252681,0,1,3
2023,3,29,7,1857,10.606501,93.53407,8.27832,0,3,1011.5,100,9.517114,0,1,3
2023,3,29,8,3173,11.356501,92.021805,8.8692045,0,3,1011.5,100,10.798016,0,1,3
2023,3,29,9,1644,11.7065,92.04287,8.944144,0.5,53,1010.9,100,12.402747,0,1,3
2023,3,29,10,838,11.9065,92.97792,9.135406,0.3,51,1010.5,100,12.881702,0,1,3
2023,3,29,11,792,12.4565,91.17638,9.05015,0,3,1009.9,100,15.909458,0,1,3
