Year,Month,Day,temp,humidity,precipitation,atemp,pressure,surface_pressure,cloud_cover,wind_speed,weather_code
2022,1,1,12.958583333333335,85.75334583333334,0.008333333333333333,10.0838,1017.4916666666667,1014.7016666666667,79.85000000000001,13.062687500000001,3.0
2022,1,2,10.898166666666667,87.16397916666666,0.08333333333333333,7.1452833333333325,1010.3708333333334,1007.5799999999999,56.04583333333333,14.786724999999999,1.0
2022,1,3,8.58775,86.09802083333334,0.0,5.045016666666666,1007.8708333333334,1005.0633333333334,39.2875,11.205404166666668,1.0
2022,1,4,4.504416666666667,88.1758,0.10416666666666667,1.0025458333333332,1001.4,998.5708333333333,64.13333333333334,8.089925,3.0
2022,1,5,1.9398333333333333,80.60101666666667,0.0,-2.5849875,1013.5916666666667,1010.7016666666667,2.25,9.554033333333333,0.0
2022,1,6,1.719,89.19260416666667,0.09166666666666667,-2.6892875000000003,1016.4125,1013.5108333333333,62.512499999999996,10.002454166666666,3.0
2022,1,7,3.6315000000000004,84.91874166666666,0.012499999999999999,-0.9977541666666667,1010.4041666666667,1007.5408333333334,44.77916666666667,11.586170833333334,2.0
2022,1,8,5.827333333333333,87.4686125,0.32916666666666666,1.5960124999999998,1001.3249999999999,998.5095833333334,82.39166666666667,12.113445833333332,51.0
2022,1,9,2.971083333333333,86.1897,0.0,-0.8506,1002.9250000000001,1000.0754166666667,15.8125,7.805504166666666,0.0
2022,1,10,5.077333333333333,93.5223625,0.02916666666666667,2.3806499999999997,1018.5333333333333,1015.6616666666667,77.8,5.672979166666667,3.0
2022,1,11,8.458583333333333,95.82813333333333,0.09999999999999999,6.51175,1029.7833333333333,1026.9158333333332,96.10833333333333,5.906070833333334,3.0
2022,1,12,3.6794166666666666,97.22702500000001,0.0,1.3441124999999998,1040.6291666666666,1037.6808333333333,74.59166666666667,3.3254125,2.0
2022,1,13,1.5710833333333334,93.203425,0.0,-1.4082666666666668,1041.3083333333334,1038.3354166666666,66.45,4.024329166666667,3.0
2022,1,14,0.319,93.03277916666667,0.0,-2.7480333333333333,1036.2666666666667,1033.2945833333333,25.4875,3.576445833333333,0.0
2022,1,15,1.6835833333333332,94.10692916666666,0.0,-1.4373166666666668,1026.5291666666667,1023.59875,73.84166666666667,4.8556,3.0
2022,1,16,3.4523333333333333,95.65117083333332,0.0,0.5297708333333334,1027.1291666666666,1024.2166666666667,49.09583333333333,5.493983333333333,1.0
2022,1,17,2.22525,92.53930416666667,0.0,-0.7766458333333333,1037.6083333333333,1034.6525,11.5875,4.537025,0.0
2022,1,18,2.416916666666667,95.42020416666666,0.0,-0.1709791666666666,1037.3041666666666,1034.3504166666667,91.32083333333333,3.3843208333333337,3.0
2022,1,19,4.9315,90.10434166666666,0.0,1.6247958333333334,1027.8125,1024.9125000000001,59.0625,7.6130458333333335,3.0
2022,1,20,1.62525,81.417275,0.0,-2.3308541666666667,1035.6791666666666,1032.7233333333334,9.525,7.0112125,0.0
2022,1,21,0.1794166666666667,86.48794166666666,0.0,-3.5188124999999997,1039.1166666666666,1036.1345833333332,9.112499999999999,5.6231583333333335,0.0
2022,1,22,2.06275,91.37599999999999,0.0,-1.1998083333333334,1037.5,1034.5420833333335,37.4125,5.4181833333333325,0.0
2022,1,23,4.396083333333333,88.32005416666668,0.0,2.073704166666667,1035.4208333333333,1032.4950000000001,89.6875,2.703704166666667,3.0
2022,1,24,3.26275,87.00725416666667,0.0,0.5803625,1033.75,1030.8154166666666,81.89999999999999,3.2499583333333333,3.0
2022,1,25,1.9981666666666669,86.902675,0.0,-0.9384250000000001,1034.6000000000001,1031.6499999999999,89.325,3.4752625,3.0
2022,1,26,3.564833333333333,86.72374166666667,0.0,-0.07235833333333333,1032.7791666666667,1029.8508333333334,56.42083333333333,7.4887958333333335,2.0
2022,1,27,6.498166666666666,87.90563333333334,0.0,2.9170041666666666,1028.55,1025.6641666666667,46.47083333333333,9.901258333333333,1.0
2022,1,28,4.394,90.84232083333335,0.0,0.9498958333333333,1034.2,1031.2770833333334,63.175000000000004,7.9324875,2.0
2022,1,29,9.652333333333333,83.78230833333333,0.004166666666666667,5.561241666666667,1028.3875,1025.5341666666666,69.625,14.325791666666667,3.0
2022,1,30,4.010666666666666,82.22967083333333,0.012499999999999999,0.3056583333333333,1029.8708333333334,1026.9566666666667,34.71666666666667,7.5518624999999995,0.0
2022,1,31,5.694,67.77489583333333,0.016666666666666666,0.16417916666666668,1023.3916666666668,1020.5124999999999,32.77916666666667,14.560137500000002,1.0
2022,2,1,9.408583333333334,80.94657083333333,0.029166666666666664,5.2550625,1021.65,1018.8137499999999,81.78333333333333,13.765383333333332,3.0
2022,2,2,9.064833333333334,86.3923125,0.0,5.999758333333333,1022.2708333333334,1019.4295833333334,72.08333333333333,9.682358333333333,2.0
2022,2,3,8.17525,84.51300416666668,0.0,4.894220833333333,1014.6125000000001,1011.7833333333333,84.77499999999999,9.426795833333333,3.0
2022,2,4,6.2815,80.06222916666667,0.15416666666666667,1.3977375,1011.3874999999999,1008.5483333333333,38.516666666666666,14.1240625,1.0
2022,2,5,6.21275,78.18030833333334,0.0,1.0511375,1018.5,1015.6395833333332,57.76666666666667,14.852854166666667,1.5
2022,2,6,8.885666666666667,73.84390416666666,0.16666666666666666,2.8145666666666664,1007.6583333333333,1004.855,59.604166666666664,20.315141666666666,3.0
